timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/03/31 20:06:28.885, 94 %, 61 %, 84
2025/03/31 20:06:33.886, 84 %, 51 %, 82
2025/03/31 20:06:38.886, 100 %, 62 %, 84
2025/03/31 20:06:43.887, 100 %, 63 %, 85
2025/03/31 20:06:48.888, 93 %, 61 %, 83
2025/03/31 20:06:53.888, 100 %, 63 %, 84
2025/03/31 20:06:58.889, 100 %, 69 %, 84
2025/03/31 20:07:03.890, 100 %, 64 %, 84
2025/03/31 20:07:08.891, 99 %, 68 %, 84
2025/03/31 20:07:13.892, 100 %, 65 %, 84
2025/03/31 20:07:18.893, 100 %, 64 %, 83
2025/03/31 20:07:23.893, 93 %, 60 %, 84
2025/03/31 20:07:28.893, 96 %, 58 %, 84
2025/03/31 20:07:33.894, 81 %, 49 %, 82
2025/03/31 20:07:38.894, 93 %, 60 %, 84
2025/03/31 20:07:43.895, 100 %, 64 %, 82
2025/03/31 20:07:48.895, 100 %, 64 %, 81
2025/03/31 20:07:53.896, 100 %, 59 %, 83
2025/03/31 20:07:58.896, 94 %, 60 %, 83
2025/03/31 20:08:03.897, 100 %, 67 %, 84
2025/03/31 20:08:08.897, 100 %, 65 %, 83
2025/03/31 20:08:13.898, 100 %, 63 %, 84
2025/03/31 20:08:18.898, 100 %, 67 %, 83
2025/03/31 20:08:23.899, 96 %, 63 %, 84
2025/03/31 20:08:28.899, 100 %, 62 %, 84
2025/03/31 20:08:33.900, 78 %, 48 %, 83
2025/03/31 20:08:38.901, 100 %, 66 %, 83
2025/03/31 20:08:43.901, 100 %, 63 %, 85
2025/03/31 20:08:48.901, 94 %, 62 %, 84
2025/03/31 20:08:53.902, 97 %, 64 %, 84
2025/03/31 20:08:58.902, 96 %, 62 %, 84
2025/03/31 20:09:03.903, 96 %, 61 %, 84
2025/03/31 20:09:08.904, 94 %, 60 %, 85
2025/03/31 20:09:13.905, 100 %, 60 %, 85
2025/03/31 20:09:18.905, 96 %, 59 %, 84
2025/03/31 20:09:23.906, 96 %, 58 %, 84
2025/03/31 20:09:28.906, 94 %, 58 %, 84
2025/03/31 20:09:33.907, 93 %, 59 %, 81
2025/03/31 20:09:38.907, 100 %, 63 %, 84
2025/03/31 20:09:43.908, 96 %, 61 %, 84
2025/03/31 20:09:48.909, 94 %, 60 %, 85
2025/03/31 20:09:53.910, 100 %, 65 %, 84
2025/03/31 20:09:58.911, 96 %, 58 %, 84
2025/03/31 20:10:03.911, 100 %, 65 %, 82
2025/03/31 20:10:08.912, 100 %, 60 %, 83
2025/03/31 20:10:13.912, 93 %, 56 %, 84
2025/03/31 20:10:18.913, 96 %, 61 %, 84
2025/03/31 20:10:23.914, 94 %, 62 %, 84
2025/03/31 20:10:28.915, 91 %, 59 %, 84
2025/03/31 20:10:33.916, 97 %, 63 %, 84
2025/03/31 20:10:38.917, 100 %, 65 %, 84
2025/03/31 20:10:43.917, 94 %, 60 %, 84
2025/03/31 20:10:48.918, 100 %, 61 %, 82
2025/03/31 20:10:53.919, 96 %, 64 %, 83
2025/03/31 20:10:58.919, 100 %, 64 %, 84
2025/03/31 20:11:03.920, 91 %, 55 %, 83
2025/03/31 20:11:08.921, 100 %, 67 %, 82
2025/03/31 20:11:13.922, 100 %, 68 %, 84
2025/03/31 20:11:18.922, 98 %, 64 %, 81
2025/03/31 20:11:23.924, 93 %, 61 %, 84
2025/03/31 20:11:28.924, 96 %, 65 %, 84
2025/03/31 20:11:33.925, 100 %, 65 %, 84
2025/03/31 20:11:38.925, 94 %, 61 %, 84
2025/03/31 20:11:43.925, 100 %, 63 %, 84
2025/03/31 20:11:48.926, 100 %, 60 %, 83
2025/03/31 20:11:53.926, 100 %, 64 %, 84
2025/03/31 20:11:58.928, 93 %, 62 %, 84
2025/03/31 20:12:03.929, 96 %, 64 %, 84
2025/03/31 20:12:08.930, 100 %, 66 %, 84
2025/03/31 20:12:13.931, 93 %, 61 %, 84
2025/03/31 20:12:18.931, 100 %, 64 %, 84
2025/03/31 20:12:23.932, 96 %, 60 %, 84
2025/03/31 20:12:28.933, 94 %, 60 %, 84
2025/03/31 20:12:33.934, 100 %, 66 %, 82
2025/03/31 20:12:38.934, 100 %, 64 %, 84
2025/03/31 20:12:43.935, 94 %, 65 %, 84
2025/03/31 20:12:48.936, 93 %, 63 %, 84
2025/03/31 20:12:53.937, 100 %, 63 %, 85
2025/03/31 20:12:58.938, 100 %, 65 %, 84
2025/03/31 20:13:03.939, 90 %, 60 %, 83
2025/03/31 20:13:08.939, 100 %, 67 %, 84
2025/03/31 20:13:13.940, 100 %, 63 %, 83
2025/03/31 20:13:18.940, 100 %, 64 %, 84
2025/03/31 20:13:23.940, 100 %, 64 %, 84
2025/03/31 20:13:28.941, 100 %, 59 %, 83
2025/03/31 20:13:33.942, 100 %, 64 %, 84
2025/03/31 20:13:38.943, 92 %, 63 %, 84
2025/03/31 20:13:43.944, 100 %, 59 %, 85
2025/03/31 20:13:48.944, 94 %, 62 %, 83
2025/03/31 20:13:53.945, 90 %, 60 %, 84
2025/03/31 20:13:58.945, 100 %, 61 %, 83
2025/03/31 20:14:03.946, 78 %, 49 %, 83
2025/03/31 20:14:08.946, 96 %, 60 %, 83
2025/03/31 20:14:13.947, 100 %, 67 %, 83
2025/03/31 20:14:18.948, 96 %, 65 %, 84
2025/03/31 20:14:23.948, 96 %, 63 %, 84
2025/03/31 20:14:28.949, 94 %, 62 %, 84
2025/03/31 20:14:33.950, 93 %, 60 %, 84
2025/03/31 20:14:38.950, 100 %, 63 %, 84
2025/03/31 20:14:43.951, 96 %, 66 %, 84
2025/03/31 20:14:48.952, 100 %, 64 %, 83
2025/03/31 20:14:53.953, 100 %, 64 %, 84
2025/03/31 20:14:58.953, 100 %, 61 %, 85
2025/03/31 20:15:03.954, 94 %, 57 %, 83
2025/03/31 20:15:08.955, 94 %, 61 %, 83
2025/03/31 20:15:13.956, 100 %, 61 %, 83
2025/03/31 20:15:18.957, 100 %, 63 %, 83
2025/03/31 20:15:23.957, 100 %, 64 %, 84
2025/03/31 20:15:28.957, 100 %, 61 %, 85
2025/03/31 20:15:33.958, 92 %, 59 %, 84
2025/03/31 20:15:38.959, 96 %, 61 %, 84
2025/03/31 20:15:43.959, 100 %, 62 %, 84
2025/03/31 20:15:48.960, 93 %, 62 %, 84
2025/03/31 20:15:53.961, 96 %, 63 %, 85
2025/03/31 20:15:58.961, 95 %, 62 %, 85
2025/03/31 20:16:03.962, 92 %, 55 %, 82
2025/03/31 20:16:08.962, 94 %, 59 %, 84
2025/03/31 20:16:13.963, 96 %, 61 %, 84
2025/03/31 20:16:18.963, 96 %, 65 %, 85
2025/03/31 20:16:23.964, 94 %, 61 %, 84
2025/03/31 20:16:28.964, 100 %, 66 %, 84
2025/03/31 20:16:33.965, 92 %, 61 %, 83
2025/03/31 20:16:38.966, 96 %, 65 %, 84
2025/03/31 20:16:43.966, 99 %, 64 %, 84
2025/03/31 20:16:48.967, 100 %, 62 %, 81
2025/03/31 20:16:53.967, 100 %, 64 %, 84
2025/03/31 20:16:58.968, 100 %, 67 %, 84
2025/03/31 20:17:03.969, 92 %, 61 %, 84
2025/03/31 20:17:08.969, 100 %, 64 %, 84
2025/03/31 20:17:13.970, 100 %, 67 %, 84
2025/03/31 20:17:18.970, 100 %, 62 %, 82
2025/03/31 20:17:23.971, 96 %, 61 %, 84
2025/03/31 20:17:28.972, 94 %, 57 %, 84
2025/03/31 20:17:33.972, 100 %, 60 %, 85
2025/03/31 20:17:38.972, 100 %, 66 %, 84
2025/03/31 20:17:43.973, 96 %, 58 %, 84
2025/03/31 20:17:48.974, 92 %, 55 %, 84
2025/03/31 20:17:53.975, 96 %, 61 %, 84
2025/03/31 20:17:58.975, 96 %, 63 %, 84
2025/03/31 20:18:03.976, 96 %, 59 %, 84
2025/03/31 20:18:08.977, 100 %, 66 %, 85
2025/03/31 20:18:13.977, 100 %, 68 %, 84
2025/03/31 20:18:18.978, 96 %, 62 %, 84
2025/03/31 20:18:23.978, 92 %, 55 %, 83
2025/03/31 20:18:28.979, 93 %, 57 %, 84
2025/03/31 20:18:33.980, 71 %, 47 %, 82
2025/03/31 20:18:38.980, 94 %, 63 %, 84
2025/03/31 20:18:43.981, 93 %, 58 %, 84
2025/03/31 20:18:48.982, 96 %, 64 %, 82
2025/03/31 20:18:53.982, 96 %, 64 %, 84
2025/03/31 20:18:58.983, 100 %, 65 %, 84
2025/03/31 20:19:03.983, 98 %, 65 %, 84
2025/03/31 20:19:08.984, 96 %, 59 %, 85
2025/03/31 20:19:13.984, 100 %, 67 %, 84
2025/03/31 20:19:18.985, 93 %, 62 %, 84
2025/03/31 20:19:23.985, 96 %, 63 %, 84
2025/03/31 20:19:28.986, 100 %, 66 %, 84
2025/03/31 20:19:33.986, 86 %, 54 %, 82
2025/03/31 20:19:38.987, 93 %, 60 %, 83
2025/03/31 20:19:43.987, 100 %, 63 %, 83
2025/03/31 20:19:48.988, 100 %, 65 %, 84
2025/03/31 20:19:53.988, 93 %, 57 %, 83
2025/03/31 20:19:58.989, 100 %, 63 %, 84
2025/03/31 20:20:03.990, 99 %, 59 %, 84
2025/03/31 20:20:08.990, 92 %, 59 %, 84
2025/03/31 20:20:13.991, 3 %, 0 %, 65
2025/03/31 20:20:18.991, 96 %, 59 %, 84
2025/03/31 20:20:23.992, 100 %, 61 %, 84
2025/03/31 20:20:28.992, 98 %, 67 %, 84
2025/03/31 20:20:33.993, 84 %, 53 %, 81
2025/03/31 20:20:38.994, 94 %, 59 %, 84
2025/03/31 20:20:43.994, 96 %, 62 %, 84
2025/03/31 20:20:48.995, 89 %, 59 %, 83
2025/03/31 20:20:53.995, 96 %, 63 %, 84
2025/03/31 20:20:58.996, 94 %, 59 %, 84
2025/03/31 20:21:03.996, 96 %, 64 %, 84
2025/03/31 20:21:08.997, 93 %, 58 %, 83
2025/03/31 20:21:13.998, 100 %, 62 %, 84
2025/03/31 20:21:18.998, 94 %, 61 %, 84
2025/03/31 20:21:23.999, 100 %, 65 %, 84
2025/03/31 20:21:28.999, 100 %, 61 %, 83
2025/03/31 20:21:34.000, 94 %, 59 %, 83
2025/03/31 20:21:39.000, 95 %, 64 %, 83
2025/03/31 20:21:44.001, 100 %, 66 %, 84
2025/03/31 20:21:49.001, 86 %, 52 %, 83
2025/03/31 20:21:54.002, 93 %, 62 %, 84
2025/03/31 20:21:59.002, 100 %, 62 %, 85
2025/03/31 20:22:04.003, 100 %, 65 %, 83
2025/03/31 20:22:09.004, 96 %, 58 %, 84
2025/03/31 20:22:14.004, 100 %, 63 %, 83
2025/03/31 20:22:19.005, 92 %, 61 %, 84
2025/03/31 20:22:24.005, 100 %, 64 %, 84
2025/03/31 20:22:29.006, 100 %, 64 %, 84
2025/03/31 20:22:34.006, 87 %, 52 %, 82
2025/03/31 20:22:39.007, 100 %, 61 %, 83
2025/03/31 20:22:44.007, 94 %, 61 %, 84
2025/03/31 20:22:49.008, 96 %, 63 %, 83
2025/03/31 20:22:54.008, 100 %, 65 %, 84
2025/03/31 20:22:59.009, 100 %, 65 %, 84
2025/03/31 20:23:04.009, 85 %, 52 %, 83
2025/03/31 20:23:09.010, 100 %, 65 %, 84
2025/03/31 20:23:14.011, 100 %, 63 %, 83
2025/03/31 20:23:19.011, 94 %, 60 %, 84
2025/03/31 20:23:24.012, 96 %, 64 %, 84
2025/03/31 20:23:29.012, 100 %, 68 %, 85
2025/03/31 20:23:34.013, 97 %, 66 %, 84
2025/03/31 20:23:39.013, 94 %, 61 %, 84
2025/03/31 20:23:44.014, 100 %, 62 %, 84
2025/03/31 20:23:49.015, 93 %, 57 %, 83
2025/03/31 20:23:54.015, 100 %, 66 %, 83
2025/03/31 20:23:59.016, 94 %, 58 %, 84
2025/03/31 20:24:04.016, 95 %, 63 %, 84
2025/03/31 20:24:09.017, 100 %, 63 %, 83
2025/03/31 20:24:14.017, 100 %, 64 %, 83
2025/03/31 20:24:19.018, 96 %, 62 %, 84
2025/03/31 20:24:24.018, 93 %, 61 %, 84
2025/03/31 20:24:29.019, 96 %, 63 %, 83
2025/03/31 20:24:34.019, 96 %, 61 %, 83
2025/03/31 20:24:39.020, 100 %, 65 %, 84
2025/03/31 20:24:44.020, 93 %, 61 %, 84
2025/03/31 20:24:49.021, 94 %, 59 %, 84
2025/03/31 20:24:54.021, 96 %, 62 %, 84
2025/03/31 20:24:59.022, 100 %, 67 %, 84
2025/03/31 20:25:04.022, 97 %, 62 %, 84
2025/03/31 20:25:09.023, 100 %, 66 %, 84
2025/03/31 20:25:14.023, 96 %, 60 %, 84
2025/03/31 20:25:19.024, 79 %, 52 %, 82
2025/03/31 20:25:24.024, 96 %, 59 %, 82
2025/03/31 20:25:29.025, 100 %, 63 %, 84
2025/03/31 20:25:34.025, 95 %, 57 %, 84
2025/03/31 20:25:39.026, 100 %, 62 %, 84
2025/03/31 20:25:44.026, 95 %, 63 %, 84
2025/03/31 20:25:49.027, 92 %, 63 %, 84
2025/03/31 20:25:54.027, 100 %, 61 %, 84
2025/03/31 20:25:59.028, 100 %, 67 %, 85
2025/03/31 20:26:04.028, 85 %, 55 %, 83
2025/03/31 20:26:09.029, 100 %, 66 %, 84
2025/03/31 20:26:14.029, 100 %, 64 %, 84
2025/03/31 20:26:19.030, 94 %, 57 %, 84
2025/03/31 20:26:24.030, 96 %, 62 %, 85
2025/03/31 20:26:29.031, 92 %, 61 %, 84
2025/03/31 20:26:34.031, 96 %, 63 %, 84
2025/03/31 20:26:39.032, 93 %, 59 %, 84
2025/03/31 20:26:44.032, 100 %, 65 %, 84
2025/03/31 20:26:49.033, 94 %, 64 %, 84
2025/03/31 20:26:54.033, 100 %, 66 %, 84
2025/03/31 20:26:59.034, 100 %, 61 %, 83
2025/03/31 20:27:04.035, 100 %, 64 %, 83
2025/03/31 20:27:09.035, 100 %, 60 %, 84
2025/03/31 20:27:14.036, 100 %, 64 %, 83
2025/03/31 20:27:19.036, 98 %, 65 %, 84
2025/03/31 20:27:24.037, 96 %, 63 %, 84
2025/03/31 20:27:29.037, 100 %, 61 %, 84
2025/03/31 20:27:34.038, 92 %, 57 %, 85
2025/03/31 20:27:39.038, 100 %, 61 %, 84
2025/03/31 20:27:44.039, 94 %, 59 %, 85
2025/03/31 20:27:49.039, 94 %, 61 %, 83
2025/03/31 20:27:54.040, 100 %, 66 %, 85
2025/03/31 20:27:59.040, 96 %, 62 %, 84
2025/03/31 20:28:04.041, 76 %, 45 %, 82
2025/03/31 20:28:09.041, 100 %, 66 %, 84
2025/03/31 20:28:14.042, 100 %, 60 %, 83
2025/03/31 20:28:19.042, 93 %, 56 %, 84
2025/03/31 20:28:24.043, 95 %, 61 %, 84
2025/03/31 20:28:29.044, 100 %, 63 %, 84
2025/03/31 20:28:34.044, 96 %, 61 %, 85
2025/03/31 20:28:39.045, 100 %, 65 %, 84
2025/03/31 20:28:44.046, 96 %, 64 %, 84
2025/03/31 20:28:49.046, 100 %, 60 %, 82
2025/03/31 20:28:54.047, 100 %, 65 %, 83
2025/03/31 20:28:59.048, 94 %, 60 %, 83
2025/03/31 20:29:04.048, 97 %, 63 %, 83
2025/03/31 20:29:09.049, 100 %, 62 %, 84
2025/03/31 20:29:14.050, 93 %, 58 %, 84
2025/03/31 20:29:19.051, 100 %, 59 %, 82
2025/03/31 20:29:24.051, 93 %, 60 %, 85
2025/03/31 20:29:29.052, 96 %, 59 %, 84
2025/03/31 20:29:34.052, 85 %, 56 %, 83
2025/03/31 20:29:39.053, 96 %, 61 %, 84
2025/03/31 20:29:44.054, 93 %, 59 %, 85
2025/03/31 20:29:49.054, 100 %, 60 %, 83
2025/03/31 20:29:54.055, 100 %, 59 %, 83
2025/03/31 20:29:59.056, 95 %, 62 %, 84
2025/03/31 20:30:04.056, 93 %, 57 %, 82
2025/03/31 20:30:09.057, 100 %, 63 %, 84
2025/03/31 20:30:14.057, 96 %, 59 %, 85
2025/03/31 20:30:19.058, 99 %, 65 %, 85
2025/03/31 20:30:24.058, 100 %, 62 %, 84
2025/03/31 20:30:29.059, 94 %, 59 %, 84
2025/03/31 20:30:34.059, 90 %, 55 %, 84
2025/03/31 20:30:39.060, 93 %, 58 %, 84
2025/03/31 20:30:44.061, 96 %, 61 %, 84
2025/03/31 20:30:49.061, 100 %, 63 %, 83
2025/03/31 20:30:54.062, 100 %, 63 %, 84
2025/03/31 20:30:59.062, 100 %, 64 %, 83
2025/03/31 20:31:04.063, 97 %, 62 %, 84
2025/03/31 20:31:09.063, 100 %, 68 %, 84
2025/03/31 20:31:14.064, 93 %, 60 %, 83
2025/03/31 20:31:19.064, 73 %, 48 %, 83
2025/03/31 20:31:24.065, 94 %, 59 %, 84
2025/03/31 20:31:29.065, 96 %, 60 %, 82
2025/03/31 20:31:34.066, 90 %, 58 %, 84
2025/03/31 20:31:39.067, 100 %, 65 %, 85
2025/03/31 20:31:44.067, 99 %, 67 %, 84
2025/03/31 20:31:49.068, 96 %, 61 %, 84
2025/03/31 20:31:54.068, 100 %, 61 %, 84
2025/03/31 20:31:59.069, 96 %, 62 %, 84
2025/03/31 20:32:04.069, 89 %, 54 %, 83
2025/03/31 20:32:09.070, 96 %, 60 %, 85
2025/03/31 20:32:14.070, 93 %, 61 %, 84
2025/03/31 20:32:19.071, 99 %, 59 %, 84
2025/03/31 20:32:24.072, 96 %, 58 %, 84
2025/03/31 20:32:29.072, 93 %, 56 %, 83
2025/03/31 20:32:34.073, 90 %, 59 %, 83
2025/03/31 20:32:39.073, 100 %, 61 %, 83
2025/03/31 20:32:44.074, 96 %, 59 %, 84
2025/03/31 20:32:49.074, 100 %, 64 %, 83
2025/03/31 20:32:54.075, 96 %, 62 %, 84
2025/03/31 20:32:59.076, 100 %, 61 %, 84
2025/03/31 20:33:04.076, 93 %, 60 %, 84
2025/03/31 20:33:09.077, 100 %, 64 %, 83
2025/03/31 20:33:14.077, 96 %, 62 %, 84
2025/03/31 20:33:19.078, 97 %, 61 %, 84
2025/03/31 20:33:24.078, 99 %, 63 %, 85
2025/03/31 20:33:29.079, 96 %, 66 %, 85
2025/03/31 20:33:34.079, 76 %, 49 %, 84
2025/03/31 20:33:39.080, 100 %, 59 %, 84
2025/03/31 20:33:44.081, 100 %, 62 %, 84
2025/03/31 20:33:49.082, 80 %, 53 %, 84
2025/03/31 20:33:54.082, 94 %, 62 %, 84
2025/03/31 20:33:59.083, 100 %, 65 %, 84
2025/03/31 20:34:04.083, 95 %, 58 %, 83
2025/03/31 20:34:09.084, 94 %, 61 %, 84
2025/03/31 20:34:14.084, 96 %, 59 %, 84
2025/03/31 20:34:19.085, 96 %, 61 %, 84
2025/03/31 20:34:24.086, 98 %, 61 %, 84
2025/03/31 20:34:29.086, 100 %, 65 %, 84
2025/03/31 20:34:34.087, 79 %, 48 %, 83
2025/03/31 20:34:39.087, 96 %, 61 %, 84
2025/03/31 20:34:44.088, 100 %, 68 %, 83
2025/03/31 20:34:49.089, 100 %, 67 %, 84
2025/03/31 20:34:54.089, 100 %, 63 %, 84
2025/03/31 20:34:59.090, 100 %, 66 %, 84
2025/03/31 20:35:04.090, 90 %, 57 %, 83
2025/03/31 20:35:09.091, 89 %, 56 %, 85
2025/03/31 20:35:14.091, 100 %, 65 %, 85
2025/03/31 20:35:19.092, 83 %, 51 %, 83
2025/03/31 20:35:24.092, 96 %, 62 %, 84
2025/03/31 20:35:29.093, 100 %, 66 %, 84
2025/03/31 20:35:34.093, 97 %, 60 %, 84
2025/03/31 20:35:39.094, 94 %, 61 %, 84
2025/03/31 20:35:44.095, 96 %, 58 %, 84
2025/03/31 20:35:49.095, 100 %, 63 %, 83
2025/03/31 20:35:54.096, 100 %, 61 %, 84
2025/03/31 20:35:59.096, 100 %, 64 %, 84
2025/03/31 20:36:04.097, 93 %, 63 %, 83
2025/03/31 20:36:09.097, 100 %, 62 %, 83
2025/03/31 20:36:14.098, 95 %, 58 %, 84
2025/03/31 20:36:19.099, 100 %, 63 %, 82
2025/03/31 20:36:24.099, 100 %, 66 %, 85
2025/03/31 20:36:29.100, 100 %, 63 %, 83
2025/03/31 20:36:34.101, 91 %, 57 %, 83
2025/03/31 20:36:39.101, 96 %, 62 %, 84
2025/03/31 20:36:44.102, 93 %, 57 %, 84
2025/03/31 20:36:49.102, 98 %, 63 %, 84
2025/03/31 20:36:54.103, 100 %, 59 %, 83
2025/03/31 20:36:59.103, 100 %, 61 %, 85
2025/03/31 20:37:04.104, 96 %, 62 %, 84
2025/03/31 20:37:09.125, 100 %, 67 %, 84
2025/03/31 20:37:14.125, 100 %, 66 %, 84
2025/03/31 20:37:19.126, 100 %, 66 %, 83
2025/03/31 20:37:24.126, 96 %, 63 %, 84
2025/03/31 20:37:29.127, 100 %, 63 %, 83
2025/03/31 20:37:34.128, 61 %, 42 %, 83
2025/03/31 20:37:39.128, 94 %, 60 %, 84
2025/03/31 20:37:44.129, 95 %, 64 %, 84
2025/03/31 20:37:49.130, 91 %, 62 %, 84
2025/03/31 20:37:54.130, 90 %, 57 %, 84
2025/03/31 20:37:59.131, 100 %, 62 %, 84
2025/03/31 20:38:04.131, 98 %, 64 %, 83
2025/03/31 20:38:09.132, 100 %, 67 %, 85
2025/03/31 20:38:14.132, 96 %, 59 %, 85
2025/03/31 20:38:19.133, 69 %, 41 %, 83
2025/03/31 20:38:24.133, 96 %, 59 %, 84
2025/03/31 20:38:29.134, 100 %, 61 %, 83
2025/03/31 20:38:34.134, 93 %, 57 %, 81
2025/03/31 20:38:39.135, 95 %, 64 %, 83
2025/03/31 20:38:44.136, 96 %, 59 %, 84
2025/03/31 20:38:49.136, 97 %, 65 %, 84
2025/03/31 20:38:54.137, 94 %, 63 %, 83
2025/03/31 20:38:59.137, 96 %, 64 %, 85
2025/03/31 20:39:04.138, 72 %, 46 %, 83
2025/03/31 20:39:09.138, 96 %, 58 %, 84
2025/03/31 20:39:14.139, 100 %, 63 %, 83
2025/03/31 20:39:19.140, 97 %, 62 %, 82
2025/03/31 20:39:24.140, 93 %, 61 %, 83
2025/03/31 20:39:29.141, 100 %, 63 %, 84
2025/03/31 20:39:34.142, 88 %, 53 %, 83
2025/03/31 20:39:39.142, 93 %, 59 %, 85
2025/03/31 20:39:44.143, 100 %, 62 %, 84
2025/03/31 20:39:49.143, 81 %, 50 %, 84
2025/03/31 20:39:54.144, 95 %, 61 %, 84
2025/03/31 20:39:59.144, 93 %, 59 %, 83
2025/03/31 20:40:04.145, 78 %, 51 %, 83
2025/03/31 20:40:09.145, 100 %, 60 %, 84
2025/03/31 20:40:14.146, 100 %, 67 %, 84
2025/03/31 20:40:19.146, 97 %, 60 %, 82
2025/03/31 20:40:24.147, 96 %, 62 %, 84
2025/03/31 20:40:29.148, 100 %, 63 %, 84
2025/03/31 20:40:34.148, 77 %, 52 %, 85
2025/03/31 20:40:39.149, 100 %, 62 %, 83
2025/03/31 20:40:44.149, 100 %, 63 %, 84
2025/03/31 20:40:49.150, 97 %, 61 %, 83
2025/03/31 20:40:54.150, 100 %, 64 %, 84
2025/03/31 20:40:59.151, 94 %, 63 %, 84
2025/03/31 20:41:04.152, 100 %, 67 %, 85
2025/03/31 20:41:09.152, 100 %, 61 %, 85
2025/03/31 20:41:14.153, 93 %, 58 %, 84
2025/03/31 20:41:19.153, 79 %, 50 %, 83
2025/03/31 20:41:24.154, 100 %, 59 %, 81
2025/03/31 20:41:29.155, 100 %, 64 %, 84
2025/03/31 20:41:34.155, 90 %, 59 %, 84
2025/03/31 20:41:39.155, 93 %, 59 %, 85
2025/03/31 20:41:44.156, 100 %, 66 %, 85
2025/03/31 20:41:49.157, 98 %, 64 %, 83
2025/03/31 20:41:54.157, 100 %, 63 %, 84
2025/03/31 20:41:59.158, 100 %, 64 %, 83
2025/03/31 20:42:04.158, 75 %, 48 %, 83
2025/03/31 20:42:09.159, 96 %, 63 %, 84
2025/03/31 20:42:14.159, 96 %, 62 %, 84
2025/03/31 20:42:19.160, 96 %, 58 %, 84
2025/03/31 20:42:24.160, 96 %, 62 %, 84
2025/03/31 20:42:29.161, 93 %, 63 %, 84
2025/03/31 20:42:34.161, 97 %, 60 %, 84
2025/03/31 20:42:39.162, 94 %, 58 %, 84
2025/03/31 20:42:44.163, 96 %, 60 %, 83
2025/03/31 20:42:49.163, 98 %, 63 %, 83
2025/03/31 20:42:54.164, 100 %, 60 %, 85
2025/03/31 20:42:59.164, 100 %, 63 %, 84
2025/03/31 20:43:04.165, 84 %, 53 %, 83
2025/03/31 20:43:09.165, 100 %, 63 %, 84
2025/03/31 20:43:14.166, 100 %, 60 %, 83
2025/03/31 20:43:19.166, 100 %, 67 %, 84
2025/03/31 20:43:24.167, 95 %, 59 %, 84
2025/03/31 20:43:29.167, 94 %, 60 %, 84
2025/03/31 20:43:34.168, 100 %, 66 %, 84
2025/03/31 20:43:39.169, 100 %, 62 %, 84
2025/03/31 20:43:44.169, 100 %, 62 %, 85
2025/03/31 20:43:49.170, 92 %, 55 %, 83
2025/03/31 20:43:54.170, 100 %, 64 %, 84
2025/03/31 20:43:59.171, 100 %, 67 %, 84
2025/03/31 20:44:04.171, 90 %, 57 %, 85
2025/03/31 20:44:09.172, 100 %, 63 %, 84
2025/03/31 20:44:14.172, 100 %, 65 %, 84
2025/03/31 20:44:19.173, 96 %, 57 %, 84
2025/03/31 20:44:24.173, 100 %, 64 %, 84
2025/03/31 20:44:29.174, 100 %, 65 %, 84
2025/03/31 20:44:34.174, 95 %, 63 %, 84
2025/03/31 20:44:39.175, 94 %, 60 %, 83
2025/03/31 20:44:44.176, 100 %, 62 %, 83
2025/03/31 20:44:49.176, 90 %, 55 %, 83
2025/03/31 20:44:54.177, 100 %, 63 %, 83
2025/03/31 20:44:59.178, 94 %, 55 %, 84
2025/03/31 20:45:04.178, 90 %, 54 %, 83
2025/03/31 20:45:09.179, 100 %, 66 %, 82
2025/03/31 20:45:14.179, 100 %, 63 %, 84
2025/03/31 20:45:19.180, 76 %, 49 %, 83
2025/03/31 20:45:24.180, 92 %, 60 %, 84
2025/03/31 20:45:29.181, 96 %, 61 %, 84
2025/03/31 20:45:34.181, 84 %, 58 %, 84
2025/03/31 20:45:39.182, 100 %, 61 %, 84
2025/03/31 20:45:44.182, 100 %, 63 %, 84
2025/03/31 20:45:49.183, 73 %, 45 %, 83
2025/03/31 20:45:54.183, 98 %, 61 %, 84
2025/03/31 20:45:59.184, 100 %, 64 %, 84
2025/03/31 20:46:04.185, 96 %, 64 %, 84
2025/03/31 20:46:09.185, 100 %, 62 %, 84
2025/03/31 20:46:14.186, 100 %, 63 %, 83
2025/03/31 20:46:19.186, 97 %, 64 %, 83
2025/03/31 20:46:24.186, 100 %, 62 %, 84
2025/03/31 20:46:29.187, 100 %, 59 %, 84
2025/03/31 20:46:34.187, 100 %, 64 %, 84
2025/03/31 20:46:39.188, 93 %, 61 %, 85
2025/03/31 20:46:44.189, 96 %, 62 %, 84
2025/03/31 20:46:49.189, 71 %, 46 %, 83
2025/03/31 20:46:54.190, 100 %, 62 %, 84
2025/03/31 20:46:59.190, 96 %, 63 %, 83
2025/03/31 20:47:04.191, 100 %, 60 %, 84
2025/03/31 20:47:09.191, 3 %, 0 %, 63
2025/03/31 20:47:14.192, 100 %, 64 %, 85
2025/03/31 20:47:19.193, 100 %, 61 %, 84
2025/03/31 20:47:24.193, 94 %, 62 %, 84
2025/03/31 20:47:29.194, 100 %, 65 %, 84
2025/03/31 20:47:34.194, 88 %, 55 %, 85
2025/03/31 20:47:39.195, 93 %, 61 %, 85
2025/03/31 20:47:44.195, 94 %, 60 %, 84
2025/03/31 20:47:49.196, 82 %, 54 %, 84
2025/03/31 20:47:54.196, 93 %, 63 %, 84
